388.25	1.048368
388.75	1.084046
389.25	1.129136
389.76	1.174215
390.26	1.204441
390.77	1.199363
391.29	1.170576
391.8	1.116287
392.32	1.049502
392.84	0.9923668
393.36	0.9615917
393.88	0.9606875
394.4	0.9733954
394.93	0.991473
395.46	1.021465
395.99	1.047447
396.53	1.07843
397.07	1.119678
397.61	1.201944
398.15	1.300522
398.69	1.404682
399.24	1.510218
399.79	1.605706
400.34	1.67389
400.89	1.709535
401.45	1.7356
402.01	1.743979
402.57	1.746611
403.13	1.740062
403.7	1.725653
404.27	1.711993
404.84	1.693316
405.41	1.681044
405.99	1.674418
406.57	1.68058
407.15	1.684547
407.74	1.687465
408.33	1.697218
408.92	1.711137
409.51	1.719962
410.11	1.724002
410.7	1.735439
411.31	1.757533
411.91	1.77115
412.52	1.777834
413.13	1.787284
413.74	1.798645
414.36	1.79976
414.98	1.791447
415.6	1.785546
416.22	1.783715
416.85	1.773373
417.48	1.759932
418.11	1.755441
418.75	1.754516
419.39	1.752748
420.04	1.750099
420.68	1.751515
421.33	1.755478
421.98	1.748983
422.64	1.738839
423.3	1.732244
423.96	1.726118
424.63	1.715313
425.3	1.703066
425.97	1.691565
426.65	1.672301
427.32	1.634084
428.01	1.588036
428.69	1.558342
429.38	1.52836
430.08	1.517051
430.77	1.518034
431.47	1.554578
432.18	1.599412
432.89	1.644823
433.6	1.693204
434.31	1.734474
435.03	1.764563
435.75	1.775963
436.48	1.787273
437.21	1.785787
437.94	1.784996
438.68	1.790873
439.42	1.805552
440.17	1.824725
440.92	1.849115
441.67	1.883208
442.43	1.907312
443.19	1.925152
443.96	1.938729
444.73	1.949959
445.5	1.956163
446.28	1.967275
447.06	1.990769
447.85	2.016784
448.64	2.037691
449.43	2.052491
450.23	2.067354
451.04	2.07046
451.85	2.062333
452.66	2.05145
453.48	2.047046
454.3	2.046834
455.13	2.046848
455.96	2.051212
456.8	2.059144
457.64	2.067503
458.48	2.072773
459.33	2.077605
460.19	2.082053
461.05	2.084659
461.92	2.086237
462.79	2.081424
463.66	2.073718
464.54	2.06335
465.43	2.053044
466.32	2.039682
467.22	2.030774
468.12	2.029246
469.03	2.029541
469.94	2.032707
470.86	2.038976
471.78	2.049666
472.71	2.058973
473.64	2.06768
474.58	2.076777
475.53	2.085525
476.48	2.092164
477.44	2.098584
478.4	2.105388
479.37	2.105814
480.34	2.103623
481.33	2.084215
482.31	2.05727
483.31	2.024115
484.3	1.989915
485.31	1.958759
486.32	1.937801
487.34	1.931658
488.37	1.937126
489.4	1.95056
490.43	1.965752
491.48	1.98013
492.53	1.992403
493.59	1.998786
494.65	2.001099
495.72	1.997094
496.8	1.988501
497.89	1.979296
498.98	1.965944
500.08	1.956116
501.19	1.948857
502.3	1.94721
503.42	1.950737
504.55	1.955869
505.69	1.962779
506.83	1.966477
507.99	1.965015
509.14	1.959204
510.31	1.951031
511.49	1.930812
512.67	1.904226
513.86	1.878512
515.06	1.855719
516.27	1.835406
517.49	1.822987
518.71	1.828137
519.94	1.841005
521.18	1.852142
522.43	1.865306
523.69	1.880249
524.96	1.893398
526.24	1.897157
527.52	1.901583
528.82	1.912513
530.12	1.920366
531.44	1.924182
532.76	1.924872
534.09	1.924231
535.43	1.919143
536.79	1.91064
538.15	1.902526
539.52	1.896338
540.9	1.892214
542.29	1.890572
543.69	1.890491
545.11	1.89207
546.53	1.891853
547.96	1.893229
549.41	1.892535
550.86	1.889299
552.33	1.882534
553.8	1.875872
555.29	1.869123
556.79	1.860831
558.3	1.852786
559.82	1.848372
561.36	1.84642
562.9	1.84344
564.46	1.84272
566.03	1.843931
567.61	1.845484
569.21	1.845902
570.81	1.846175
572.43	1.84756
574.06	1.848279
575.71	1.847838
577.37	1.845316
579.04	1.842754
580.72	1.835427
582.42	1.826902
584.13	1.817488
585.86	1.807747
587.59	1.798573
589.35	1.790573
591.11	1.786825
592.9	1.782755
594.69	1.779642
596.5	1.776543
598.33	1.77294
600.17	1.766908
602.03	1.759467
603.9	1.751733
605.78	1.741725
607.69	1.729648
609.6	1.717883
611.54	1.707061
613.49	1.69588
615.46	1.685362
617.44	1.678124
619.44	1.673811
621.46	1.668395
623.49	1.662176
625.54	1.656601
627.61	1.651728
629.7	1.644762
631.81	1.637037
633.93	1.630125
636.07	1.623578
638.23	1.615162
640.41	1.606721
642.61	1.599087
644.82	1.585777
647.06	1.572525
649.31	1.559586
651.59	1.54751
653.88	1.53605
656.2	1.527694
658.53	1.525533
660.89	1.525011
663.27	1.524274
665.66	1.522832
668.08	1.52068
670.52	1.515978
672.99	1.507692
675.47	1.499307
677.98	1.490824
680.5	1.481969
683.06	1.472568
685.63	1.463301
688.23	1.453359
690.85	1.443241
693.49	1.433027
696.16	1.423083
698.85	1.413163
701.56	1.403518
704.3	1.39398
707.07	1.384033
709.85	1.373943
712.67	1.36374
715.51	1.353398
718.37	1.343161
721.26	1.333629
724.18	1.324363
727.12	1.314712
730.09	1.305557
733.08	1.296976
736.1	1.28802
739.15	1.279034
742.22	1.271022
745.33	1.263681
748.46	1.256183
751.61	1.248246
754.8	1.240224
758.01	1.231682
761.26	1.22253
764.53	1.213485
767.83	1.204634
771.15	1.196482
774.51	1.188166
777.9	1.17948
781.31	1.170897
784.76	1.16204
788.23	1.152325
791.73	1.142247
795.27	1.132743
798.83	1.123583
802.42	1.11374
806.05	1.104089
809.7	1.095148
813.39	1.085989
817.1	1.076227
820.85	1.067073
824.62	1.058462
828.43	1.049391
832.26	1.03859
836.13	1.02701
840.03	1.01606
843.96	1.003759
847.92	0.9905656
851.91	0.97893
855.93	0.9696851
859.99	0.9621052
864.07	0.9547451
868.18	0.9489794
872.33	0.9451116
876.5	0.9404751
880.71	0.9345753
884.94	0.9287477
889.21	0.9223993
893.5	0.9149672
897.83	0.9071798
902.19	0.89828
906.57	0.8901214
910.99	0.8820522
915.43	0.8739233
919.91	0.8653849
924.41	0.8574033
928.94	0.8494221
933.5	0.8409
938.09	0.8324163
942.7	0.8245489
947.35	0.8176528
952.74	0.8083247
957.41	0.8012191
962.11	0.795136
966.83	0.7894739
971.58	0.7835583
976.35	0.77692
981.15	0.7695576
985.98	0.7619489
990.82	0.7541166
995.7	0.746149
1000.59	0.7386199
1005.51	0.7315904
1010.45	0.7251834
1015.42	0.7183776
1020.41	0.7117944
1025.41	0.7054496
1030.44	0.6988162
1035.49	0.6918355
1040.57	0.6845835
1045.66	0.6773233
1050.77	0.6696102
1055.9	0.6612242
1061.04	0.6528212
1066.21	0.6440575
1071.39	0.6356308
1076.59	0.6278759
1081.81	0.6207516
1087.04	0.6145729
1092.29	0.6090066
1097.55	0.6037725
